product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url,weight,model,case_size,display,battery_life,water_resistance,connectivity,health_features,sports_modes,energy_rating,capacity,power,bluetooth_version,noise_cancellation,skin_type,hair_type,ingredient,volume,spf,gender,closure_type,sole_material,processor,ram,storage,gpu,operating_system,battery,camera
100231,Samsung Galaxy A35,Electronics,Smartphone,Samsung,43000,54000,20,4.2,6942,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","Samsung Galaxy A35 smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100231.jpg,https://example.com/products/100231,,Galaxy A35,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,512GB,,Android,5000mAh,108MP
100232,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,61000,65000,6,4.6,2405,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 128GB, 108MP Camera, 5500mAh, 5G","Xiaomi Xiaomi 14 smartphone with LCD 120Hz, 16GB RAM, 128GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100232.jpg,https://example.com/products/100232,,Xiaomi 14,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,128GB,,Android,5500mAh,108MP
100233,Realme GT 6,Electronics,Smartphone,Realme,48500,59000,18,4.3,14411,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","Realme GT 6 smartphone with LCD 120Hz, 16GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100233.jpg,https://example.com/products/100233,,GT 6,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,128GB,,Android,4500mAh,64MP
100234,Samsung Galaxy A55,Electronics,Smartphone,Samsung,24000,27500,13,4.3,2553,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 12GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Samsung Galaxy A55 smartphone with OLED 120Hz, 12GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100234.jpg,https://example.com/products/100234,,Galaxy A55,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,512GB,,Android,5000mAh,48MP
100235,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,36500,37500,3,4.2,17534,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 8GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","Xiaomi Xiaomi 14 smartphone with FHD+ AMOLED, 8GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100235.jpg,https://example.com/products/100235,,Xiaomi 14,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,8GB,128GB,,Android,4500mAh,64MP
100236,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,49500,57000,13,4.4,20409,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100236.jpg,https://example.com/products/100236,,OnePlus 12R,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5500mAh,48MP
100237,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,24500,26500,8,4.6,14811,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with OLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100237.jpg,https://example.com/products/100237,,Nord CE4,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,128GB,,Android,5500mAh,48MP
100238,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,124000,132000,6,4.9,15572,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100238.jpg,https://example.com/products/100238,,Galaxy S24 Ultra,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,256GB,,Android,4500mAh,50MP
100239,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,36000,40000,10,4.3,12970,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","OnePlus OnePlus 12 smartphone with OLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100239.jpg,https://example.com/products/100239,,OnePlus 12,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,512GB,,Android,5000mAh,48MP
100240,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,36000,44500,19,4.3,20662,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with OLED 120Hz, 6GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100240.jpg,https://example.com/products/100240,,Galaxy S24 Ultra,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,128GB,,Android,5500mAh,48MP
100241,OnePlus Nord 4,Electronics,Smartphone,OnePlus,34000,38000,11,4.5,3078,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 256GB, 48MP Camera, 5000mAh, 5G","OnePlus Nord 4 smartphone with LCD 120Hz, 16GB RAM, 256GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100241.jpg,https://example.com/products/100241,,Nord 4,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5000mAh,48MP
100242,Samsung Galaxy A35,Electronics,Smartphone,Samsung,129000,140500,8,4.3,7927,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Samsung Galaxy A35 smartphone with LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100242.jpg,https://example.com/products/100242,,Galaxy A35,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5500mAh,50MP
100243,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,47000,50000,6,4.2,15592,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100243.jpg,https://example.com/products/100243,,Redmi Note 14,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,128GB,,Android,4500mAh,64MP
100244,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,144500,146000,1,4.1,13568,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Apple iPhone 16 Pro Max smartphone with OLED 120Hz, 16GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100244.jpg,https://example.com/products/100244,,iPhone 16 Pro Max,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,512GB,,iOS,5000mAh,48MP
100245,Samsung Galaxy A35,Electronics,Smartphone,Samsung,109000,116000,6,4.8,2427,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","Samsung Galaxy A35 smartphone with OLED 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100245.jpg,https://example.com/products/100245,,Galaxy A35,,OLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,128GB,,Android,4500mAh,64MP
100246,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,19500,27000,28,4.9,13681,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100246.jpg,https://example.com/products/100246,,Redmi Note 14,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5000mAh,50MP
100247,OnePlus Nord 4,Electronics,Smartphone,OnePlus,61000,66000,8,4.6,20127,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100247.jpg,https://example.com/products/100247,,Nord 4,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,512GB,,Android,5500mAh,50MP
100248,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,104000,115000,10,4.8,1779,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100248.jpg,https://example.com/products/100248,,iPhone 16 Pro,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,512GB,,iOS,5500mAh,50MP
100249,Apple iPhone 15,Electronics,Smartphone,Apple,154500,161000,4,4.4,15322,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 12GB RAM, 256GB, 64MP Camera, 4500mAh, 5G","Apple iPhone 15 smartphone with FHD+ AMOLED, 12GB RAM, 256GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100249.jpg,https://example.com/products/100249,,iPhone 15,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,256GB,,iOS,4500mAh,64MP
100250,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,33500,41000,18,4.8,20813,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","OnePlus OnePlus 12 smartphone with FHD+ AMOLED, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100250.jpg,https://example.com/products/100250,,OnePlus 12,,FHD+ AMOLED,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5500mAh,108MP
100251,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,67500,76500,12,4.5,12217,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 6GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","Samsung Galaxy S24+ smartphone with AMOLED 120Hz, 6GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100251.jpg,https://example.com/products/100251,,Galaxy S24+,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,256GB,,Android,5500mAh,48MP
100252,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,34500,43500,21,4.5,22955,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100252.jpg,https://example.com/products/100252,,OnePlus 12R,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,512GB,,Android,5000mAh,50MP
100253,OnePlus Nord 4,Electronics,Smartphone,OnePlus,50000,58000,14,4.9,4560,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100253.jpg,https://example.com/products/100253,,Nord 4,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,512GB,,Android,4500mAh,50MP
100254,Realme Realme 13,Electronics,Smartphone,Realme,18000,24000,25,4.8,1421,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 256GB, 64MP Camera, 5000mAh, 5G","Realme Realme 13 smartphone with LCD 120Hz, 12GB RAM, 256GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100254.jpg,https://example.com/products/100254,,Realme 13,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5000mAh,64MP
100255,Realme GT 6,Electronics,Smartphone,Realme,25000,33500,25,4.9,3302,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","Realme GT 6 smartphone with LCD 120Hz, 6GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100255.jpg,https://example.com/products/100255,,GT 6,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,6GB,128GB,,Android,5500mAh,48MP
100256,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,73500,80000,8,5.0,5009,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro Max smartphone with LCD 120Hz, 6GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100256.jpg,https://example.com/products/100256,,iPhone 16 Pro Max,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,256GB,,iOS,4500mAh,50MP
100257,Xiaomi Xiaomi 14,Electronics,Smartphone,Xiaomi,53000,62500,15,4.5,14998,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G","Xiaomi Xiaomi 14 smartphone with LCD 120Hz, 16GB RAM, 256GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100257.jpg,https://example.com/products/100257,,Xiaomi 14,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5000mAh,50MP
100258,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,57000,68000,16,4.4,18805,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 16GB RAM, 256GB, 64MP Camera, 5500mAh, 5G","OnePlus OnePlus 12 smartphone with AMOLED 120Hz, 16GB RAM, 256GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100258.jpg,https://example.com/products/100258,,OnePlus 12,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5500mAh,64MP
100259,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,16000,24500,35,4.5,1605,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","Xiaomi Redmi Note 13 smartphone with OLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100259.jpg,https://example.com/products/100259,,Redmi Note 13,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,128GB,,Android,4500mAh,108MP
100260,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,84000,95000,12,4.4,6865,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5000mAh, 5G","Samsung Galaxy S24+ smartphone with OLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100260.jpg,https://example.com/products/100260,,Galaxy S24+,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,256GB,,Android,5000mAh,108MP
100261,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,38500,44000,12,4.7,21389,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 16GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100261.jpg,https://example.com/products/100261,,Nord CE4,,LCD 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,256GB,,Android,4500mAh,108MP
100262,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,122500,130500,6,4.0,12944,In Stock,ShopWise Store,1 Year,White,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro smartphone with OLED 120Hz, 6GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100262.jpg,https://example.com/products/100262,,iPhone 16 Pro,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,512GB,,iOS,4500mAh,50MP
100263,Apple iPhone 15 Plus,Electronics,Smartphone,Apple,98000,101500,3,4.6,3679,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Apple iPhone 15 Plus smartphone with OLED 120Hz, 12GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100263.jpg,https://example.com/products/100263,,iPhone 15 Plus,,OLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,iOS,4500mAh,48MP
100264,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,39000,41000,5,4.1,3753,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","OnePlus OnePlus 12R smartphone with FHD+ AMOLED, 16GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100264.jpg,https://example.com/products/100264,,OnePlus 12R,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,16GB,512GB,,Android,5000mAh,108MP
100265,Samsung Galaxy A55,Electronics,Smartphone,Samsung,95000,104500,9,4.8,236,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"FHD+ AMOLED, 8GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Samsung Galaxy A55 smartphone with FHD+ AMOLED, 8GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100265.jpg,https://example.com/products/100265,,Galaxy A55,,FHD+ AMOLED,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,8GB,256GB,,Android,4500mAh,108MP
100266,Realme Realme 13,Electronics,Smartphone,Realme,42000,47000,11,4.3,18333,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 5000mAh, 5G","Realme Realme 13 smartphone with AMOLED 120Hz, 8GB RAM, 512GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100266.jpg,https://example.com/products/100266,,Realme 13,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,8GB,512GB,,Android,5000mAh,48MP
100267,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,48500,54500,11,4.6,9257,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 8GB RAM, 256GB, 64MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 13 smartphone with LCD 120Hz, 8GB RAM, 256GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100267.jpg,https://example.com/products/100267,,Redmi Note 13,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,8GB,256GB,,Android,5000mAh,64MP
100268,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,46500,54500,15,4.4,18650,In Stock,ShopWise Store,1 Year,Silver,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with AMOLED 120Hz, 12GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100268.jpg,https://example.com/products/100268,,Nord CE4,,AMOLED 120Hz,,,"5G, WiFi 6, Bluetooth 5.3",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5500mAh,108MP
100269,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,43500,55000,21,4.9,3706,In Stock,ShopWise Store,1 Year,Purple,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 16GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 16GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100269.jpg,https://example.com/products/100269,,Nord CE4,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,16GB,128GB,,Android,4500mAh,108MP
100270,Apple iPhone 15,Electronics,Smartphone,Apple,172500,183000,6,4.9,6343,In Stock,ShopWise Store,1 Year,Black,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 6GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","Apple iPhone 15 smartphone with LCD 120Hz, 6GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100270.jpg,https://example.com/products/100270,,iPhone 15,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,6GB,128GB,,iOS,4500mAh,108MP
100271,Apple iPhone 16 Pro Max,Electronics,Smartphone,Apple,158000,160000,1,4.0,14557,In Stock,ShopWise Store,1 Year,Green,,,,,,,,"Photography, Gaming, Daily Use",,"AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Apple iPhone 16 Pro Max smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100271.jpg,https://example.com/products/100271,,iPhone 16 Pro Max,,AMOLED 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,512GB,,iOS,5000mAh,50MP
100272,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,23000,25500,10,5.0,18556,In Stock,ShopWise Store,1 Year,Blue,,,,,,,,"Photography, Gaming, Daily Use",,"LCD 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.",https://example.com/images/smartphones/100272.jpg,https://example.com/products/100272,,OnePlus 12R,,LCD 120Hz,,,"5G, WiFi 7, Bluetooth 5.4",,,,,,,,,,,,,,,,,12GB,256GB,,Android,5500mAh,48MP
