product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,battery_life,bluetooth_version,water_resistance,noise_cancellation,features,description,purpose,image_url,product_url
300162,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,11499,12899,11,4.8,7441,In Stock,ShopWise Store,1 Year,White,36 Hours,Bluetooth 5.3,IPX5,ENC,"ENC, Low Latency Mode, Bluetooth 5.3, ANC","OnePlus Buds Pro 3 true wireless earbuds featuring ENC, Low Latency Mode, Bluetooth 5.3, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300162.jpg,https://example.com/products/300162
300163,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),7799,9599,19,4.1,13237,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"ENC, Transparency Mode, ANC, Dual Device Pairing","Nothing Ear (a) true wireless earbuds featuring ENC, Transparency Mode, ANC, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300163.jpg,https://example.com/products/300163
300164,Sony WF-XB700,Electronics,Earbuds,Sony,WF-XB700,5099,5599,9,4.2,18482,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.4,IPX4,ANC,"ANC, Fast Charging, Dual Device Pairing, Low Latency Mode","Sony WF-XB700 true wireless earbuds featuring ANC, Fast Charging, Dual Device Pairing, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300164.jpg,https://example.com/products/300164
300165,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,3799,6599,42,4.8,18960,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Low Latency Mode, Dual Device Pairing, Bluetooth 5.4, Transparency Mode","Noise Buds Combat X true wireless earbuds featuring Low Latency Mode, Dual Device Pairing, Bluetooth 5.4, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300165.jpg,https://example.com/products/300165
300166,Nothing Ear,Electronics,Earbuds,Nothing,Ear,12899,13999,8,4.4,5759,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Low Latency Mode, Fast Charging, Dual Device Pairing, Transparency Mode","Nothing Ear true wireless earbuds featuring Low Latency Mode, Fast Charging, Dual Device Pairing, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300166.jpg,https://example.com/products/300166
300167,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,7799,10599,26,4.4,3709,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Touch Controls, Bluetooth 5.4, IPX5 Water Resistant, Bluetooth 5.3","OnePlus Buds Pro 3 true wireless earbuds featuring Touch Controls, Bluetooth 5.4, IPX5 Water Resistant, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300167.jpg,https://example.com/products/300167
300168,Noise Air Buds Pro,Electronics,Earbuds,Noise,Air Buds Pro,3199,5699,44,4.7,5779,In Stock,ShopWise Store,1 Year,Purple,50 Hours,Bluetooth 5.4,IPX5,ANC,"Low Latency Mode, Fast Charging, ENC, Bluetooth 5.3","Noise Air Buds Pro true wireless earbuds featuring Low Latency Mode, Fast Charging, ENC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300168.jpg,https://example.com/products/300168
300169,Noise Air Buds Pro,Electronics,Earbuds,Noise,Air Buds Pro,4499,5399,17,4.7,7410,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"IPX5 Water Resistant, Transparency Mode, Bluetooth 5.4, Dual Device Pairing","Noise Air Buds Pro true wireless earbuds featuring IPX5 Water Resistant, Transparency Mode, Bluetooth 5.4, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300169.jpg,https://example.com/products/300169
300170,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,4399,5699,23,4.9,19610,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"ANC, Touch Controls, ENC, Dual Device Pairing","Noise Buds Combat X true wireless earbuds featuring ANC, Touch Controls, ENC, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300170.jpg,https://example.com/products/300170
300171,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,5899,6799,13,4.0,117,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.4,IPX7,ANC,"Bluetooth 5.4, ANC, Dual Device Pairing, Fast Charging","OnePlus Nord Buds 3 true wireless earbuds featuring Bluetooth 5.4, ANC, Dual Device Pairing, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300171.jpg,https://example.com/products/300171
300172,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,2999,5099,41,4.8,955,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.3,IPX4,ANC,"Transparency Mode, Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode","Noise Buds VS104 true wireless earbuds featuring Transparency Mode, Dual Device Pairing, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300172.jpg,https://example.com/products/300172
300173,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,2399,4299,44,4.4,9333,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Fast Charging, ANC, Bluetooth 5.4, IPX5 Water Resistant","Noise Buds Combat X true wireless earbuds featuring Fast Charging, ANC, Bluetooth 5.4, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300173.jpg,https://example.com/products/300173
300174,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,4999,6999,29,4.6,2564,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Fast Charging, Touch Controls, Bluetooth 5.4, Bluetooth 5.3","Realme Buds Air 6 true wireless earbuds featuring Fast Charging, Touch Controls, Bluetooth 5.4, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300174.jpg,https://example.com/products/300174
300175,Nothing Ear,Electronics,Earbuds,Nothing,Ear,6499,7299,11,4.6,7156,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Bluetooth 5.4, IPX5 Water Resistant, ANC, Dual Device Pairing","Nothing Ear true wireless earbuds featuring Bluetooth 5.4, IPX5 Water Resistant, ANC, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300175.jpg,https://example.com/products/300175
300176,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,3299,4599,28,4.0,7887,In Stock,ShopWise Store,1 Year,White,50 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Transparency Mode, ANC, IPX5 Water Resistant, Low Latency Mode","Noise Buds Combat X true wireless earbuds featuring Transparency Mode, ANC, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300176.jpg,https://example.com/products/300176
300177,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,3899,5999,35,4.4,1364,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX4,ENC,"Bluetooth 5.3, Low Latency Mode, ANC, Bluetooth 5.4","Noise Buds VS104 true wireless earbuds featuring Bluetooth 5.3, Low Latency Mode, ANC, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300177.jpg,https://example.com/products/300177
300178,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,10599,12599,16,4.5,1216,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"IPX5 Water Resistant, Fast Charging, Bluetooth 5.4, Dual Device Pairing","Samsung Galaxy Buds2 Pro true wireless earbuds featuring IPX5 Water Resistant, Fast Charging, Bluetooth 5.4, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300178.jpg,https://example.com/products/300178
300179,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,1299,3099,58,4.9,15089,In Stock,ShopWise Store,1 Year,White,45 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"ANC, Bluetooth 5.3, Fast Charging, Transparency Mode","Noise Buds Combat X true wireless earbuds featuring ANC, Bluetooth 5.3, Fast Charging, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300179.jpg,https://example.com/products/300179
300180,Nothing Ear,Electronics,Earbuds,Nothing,Ear,8499,11199,24,4.3,7097,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.4,IPX4,ANC,"Transparency Mode, Low Latency Mode, Touch Controls, IPX5 Water Resistant","Nothing Ear true wireless earbuds featuring Transparency Mode, Low Latency Mode, Touch Controls, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300180.jpg,https://example.com/products/300180
300181,Nothing Ear,Electronics,Earbuds,Nothing,Ear,12099,12999,7,4.5,15063,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Low Latency Mode, Dual Device Pairing, Fast Charging, Touch Controls","Nothing Ear true wireless earbuds featuring Low Latency Mode, Dual Device Pairing, Fast Charging, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300181.jpg,https://example.com/products/300181
300182,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,2699,5299,49,4.4,2977,In Stock,ShopWise Store,1 Year,Black,30 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Low Latency Mode, Touch Controls, Fast Charging, Bluetooth 5.4","JBL Tune Buds true wireless earbuds featuring Low Latency Mode, Touch Controls, Fast Charging, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300182.jpg,https://example.com/products/300182
300183,Nothing Ear,Electronics,Earbuds,Nothing,Ear,10099,11499,12,4.9,19388,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.4,IPX5,ANC,"Transparency Mode, Bluetooth 5.3, ANC, Low Latency Mode","Nothing Ear true wireless earbuds featuring Transparency Mode, Bluetooth 5.3, ANC, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300183.jpg,https://example.com/products/300183
300184,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,7799,8399,7,4.6,15962,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Fast Charging, Bluetooth 5.4, Bluetooth 5.3, IPX5 Water Resistant","OnePlus Buds Pro 3 true wireless earbuds featuring Fast Charging, Bluetooth 5.4, Bluetooth 5.3, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300184.jpg,https://example.com/products/300184
300185,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,24899,27399,9,4.5,831,In Stock,ShopWise Store,1 Year,Black,30 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Bluetooth 5.3, Transparency Mode, Dual Device Pairing, ANC","Sony WF-1000XM5 true wireless earbuds featuring Bluetooth 5.3, Transparency Mode, Dual Device Pairing, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300185.jpg,https://example.com/products/300185
300186,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,6399,6799,6,4.8,374,In Stock,ShopWise Store,1 Year,White,50 Hours,Bluetooth 5.4,IPX4,ANC,"ANC, ENC, Transparency Mode, Low Latency Mode","OnePlus Buds 3 true wireless earbuds featuring ANC, ENC, Transparency Mode, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300186.jpg,https://example.com/products/300186
300187,boAt Airdopes 311 Pro,Electronics,Earbuds,boAt,Airdopes 311 Pro,2099,4499,53,4.2,19637,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.4,IPX7,ENC,"Transparency Mode, Dual Device Pairing, Bluetooth 5.3, Fast Charging","boAt Airdopes 311 Pro true wireless earbuds featuring Transparency Mode, Dual Device Pairing, Bluetooth 5.3, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300187.jpg,https://example.com/products/300187
300188,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,6599,9099,27,4.7,8636,In Stock,ShopWise Store,1 Year,Green,30 Hours,Bluetooth 5.3,IPX4,ENC,"Bluetooth 5.4, Bluetooth 5.3, Transparency Mode, Low Latency Mode","OnePlus Nord Buds 3 true wireless earbuds featuring Bluetooth 5.4, Bluetooth 5.3, Transparency Mode, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300188.jpg,https://example.com/products/300188
300189,boAt Airdopes 311 Pro,Electronics,Earbuds,boAt,Airdopes 311 Pro,3699,4699,21,5.0,12429,In Stock,ShopWise Store,1 Year,Green,30 Hours,Bluetooth 5.4,IPX7,ANC,"Fast Charging, Touch Controls, ANC, Bluetooth 5.3","boAt Airdopes 311 Pro true wireless earbuds featuring Fast Charging, Touch Controls, ANC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300189.jpg,https://example.com/products/300189
300190,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,7499,9799,23,4.3,2094,In Stock,ShopWise Store,1 Year,Blue,40 Hours,Bluetooth 5.4,IPX4,ANC,"ANC, ENC, Touch Controls, Low Latency Mode","OnePlus Buds 3 true wireless earbuds featuring ANC, ENC, Touch Controls, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300190.jpg,https://example.com/products/300190
300191,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,1199,2799,57,4.1,17418,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.3,IPX4,ENC,"Dual Device Pairing, ANC, ENC, Low Latency Mode","boAt Airdopes 170 true wireless earbuds featuring Dual Device Pairing, ANC, ENC, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300191.jpg,https://example.com/products/300191
300192,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,5399,5699,5,4.7,1254,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"Touch Controls, Fast Charging, IPX5 Water Resistant, ENC","OnePlus Buds 3 true wireless earbuds featuring Touch Controls, Fast Charging, IPX5 Water Resistant, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300192.jpg,https://example.com/products/300192
300193,Noise Air Buds Pro,Electronics,Earbuds,Noise,Air Buds Pro,3799,4999,24,4.1,10397,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.4,IPX4,ENC,"ENC, IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.3","Noise Air Buds Pro true wireless earbuds featuring ENC, IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300193.jpg,https://example.com/products/300193
300194,Noise Air Buds Pro,Electronics,Earbuds,Noise,Air Buds Pro,2499,3699,32,4.3,19127,In Stock,ShopWise Store,1 Year,Purple,36 Hours,Bluetooth 5.4,IPX7,ANC,"Bluetooth 5.3, Transparency Mode, Dual Device Pairing, Bluetooth 5.4","Noise Air Buds Pro true wireless earbuds featuring Bluetooth 5.3, Transparency Mode, Dual Device Pairing, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300194.jpg,https://example.com/products/300194
300195,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,7099,9299,24,4.2,7532,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.4,IPX5,ENC,"IPX5 Water Resistant, Dual Device Pairing, Fast Charging, Bluetooth 5.3","JBL Tune Buds true wireless earbuds featuring IPX5 Water Resistant, Dual Device Pairing, Fast Charging, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300195.jpg,https://example.com/products/300195
300196,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,7499,7899,5,4.3,12618,In Stock,ShopWise Store,1 Year,Green,50 Hours,Bluetooth 5.4,IPX4,ANC,"Low Latency Mode, Bluetooth 5.3, ENC, IPX5 Water Resistant","JBL Live Pro 2 true wireless earbuds featuring Low Latency Mode, Bluetooth 5.3, ENC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300196.jpg,https://example.com/products/300196
300197,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,4299,6999,39,4.4,19844,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.3,IPX5,ANC,"IPX5 Water Resistant, Bluetooth 5.4, Fast Charging, Dual Device Pairing","Noise Buds VS104 true wireless earbuds featuring IPX5 Water Resistant, Bluetooth 5.4, Fast Charging, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300197.jpg,https://example.com/products/300197
300198,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),13399,16099,17,4.5,14550,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Bluetooth 5.4, ENC, Dual Device Pairing, Bluetooth 5.3","Nothing Ear (a) true wireless earbuds featuring Bluetooth 5.4, ENC, Dual Device Pairing, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300198.jpg,https://example.com/products/300198
300199,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,5499,7399,26,4.6,19132,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX5,ANC,"Bluetooth 5.4, Dual Device Pairing, Transparency Mode, Touch Controls","Samsung Galaxy Buds FE true wireless earbuds featuring Bluetooth 5.4, Dual Device Pairing, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300199.jpg,https://example.com/products/300199
300200,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,2199,4099,46,4.8,10671,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"IPX5 Water Resistant, Transparency Mode, Touch Controls, ENC","Noise Buds VS104 true wireless earbuds featuring IPX5 Water Resistant, Transparency Mode, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300200.jpg,https://example.com/products/300200
300201,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,14199,15499,8,4.9,17044,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"IPX5 Water Resistant, Touch Controls, Fast Charging, Bluetooth 5.4","Sony WF-1000XM5 true wireless earbuds featuring IPX5 Water Resistant, Touch Controls, Fast Charging, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300201.jpg,https://example.com/products/300201
300202,JBL Tune Buds,Electronics,Earbuds,JBL,Tune Buds,3199,4899,35,5.0,14759,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.3,IPX7,ENC,"Touch Controls, ANC, ENC, Fast Charging","JBL Tune Buds true wireless earbuds featuring Touch Controls, ANC, ENC, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300202.jpg,https://example.com/products/300202
300203,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),12699,14299,11,4.9,17006,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Fast Charging, Dual Device Pairing, ANC, Transparency Mode","Nothing Ear (a) true wireless earbuds featuring Fast Charging, Dual Device Pairing, ANC, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300203.jpg,https://example.com/products/300203
300204,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,4599,5499,16,4.7,319,In Stock,ShopWise Store,1 Year,Purple,45 Hours,Bluetooth 5.4,IPX7,ANC,"Bluetooth 5.3, Low Latency Mode, Dual Device Pairing, ANC","JBL Live Pro 2 true wireless earbuds featuring Bluetooth 5.3, Low Latency Mode, Dual Device Pairing, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300204.jpg,https://example.com/products/300204
300205,boAt Airdopes 311 Pro,Electronics,Earbuds,boAt,Airdopes 311 Pro,3699,4999,26,4.3,17071,In Stock,ShopWise Store,1 Year,Purple,45 Hours,Bluetooth 5.4,IPX7,Hybrid ANC,"ANC, Touch Controls, ENC, IPX5 Water Resistant","boAt Airdopes 311 Pro true wireless earbuds featuring ANC, Touch Controls, ENC, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300205.jpg,https://example.com/products/300205
300206,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,6899,7099,3,4.6,11874,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Bluetooth 5.3, Transparency Mode, Fast Charging, ENC","Realme Buds T310 true wireless earbuds featuring Bluetooth 5.3, Transparency Mode, Fast Charging, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300206.jpg,https://example.com/products/300206
300207,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,7699,10499,27,4.9,14600,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.4,IPX4,Hybrid ANC,"Bluetooth 5.3, Fast Charging, ENC, Transparency Mode","Samsung Galaxy Buds FE true wireless earbuds featuring Bluetooth 5.3, Fast Charging, ENC, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300207.jpg,https://example.com/products/300207
300208,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,5599,7399,24,4.9,2521,In Stock,ShopWise Store,1 Year,Blue,45 Hours,Bluetooth 5.4,IPX7,ENC,"ANC, Dual Device Pairing, Low Latency Mode, Fast Charging","Samsung Galaxy Buds2 Pro true wireless earbuds featuring ANC, Dual Device Pairing, Low Latency Mode, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300208.jpg,https://example.com/products/300208
300209,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,6799,7099,4,4.6,737,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.3,IPX5,ENC,"Bluetooth 5.4, IPX5 Water Resistant, Transparency Mode, Bluetooth 5.3","Realme Buds Air 6 true wireless earbuds featuring Bluetooth 5.4, IPX5 Water Resistant, Transparency Mode, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300209.jpg,https://example.com/products/300209
300210,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,1499,3699,59,4.5,17084,In Stock,ShopWise Store,1 Year,Black,50 Hours,Bluetooth 5.4,IPX7,ENC,"ENC, Bluetooth 5.4, Low Latency Mode, Transparency Mode","Realme Buds T310 true wireless earbuds featuring ENC, Bluetooth 5.4, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300210.jpg,https://example.com/products/300210
300211,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,5599,7199,22,4.0,4718,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.3,IPX7,ANC,"IPX5 Water Resistant, ANC, Transparency Mode, Dual Device Pairing","OnePlus Nord Buds 3 true wireless earbuds featuring IPX5 Water Resistant, ANC, Transparency Mode, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300211.jpg,https://example.com/products/300211
300212,Sony WF-C700N,Electronics,Earbuds,Sony,WF-C700N,15799,17999,12,4.2,18872,In Stock,ShopWise Store,1 Year,Blue,45 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Transparency Mode, Fast Charging, Touch Controls, ENC","Sony WF-C700N true wireless earbuds featuring Transparency Mode, Fast Charging, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300212.jpg,https://example.com/products/300212
300213,Realme Buds Air 6,Electronics,Earbuds,Realme,Buds Air 6,6399,8599,26,4.7,3400,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX5,ANC,"Fast Charging, Bluetooth 5.4, Touch Controls, Dual Device Pairing","Realme Buds Air 6 true wireless earbuds featuring Fast Charging, Bluetooth 5.4, Touch Controls, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300213.jpg,https://example.com/products/300213
300214,Noise Buds VS104,Electronics,Earbuds,Noise,Buds VS104,2899,5499,47,4.3,14588,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"ANC, Fast Charging, Low Latency Mode, Transparency Mode","Noise Buds VS104 true wireless earbuds featuring ANC, Fast Charging, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300214.jpg,https://example.com/products/300214
300215,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,14699,16999,14,4.4,19521,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.4,IPX4,ENC,"Bluetooth 5.3, Touch Controls, Fast Charging, ANC","Samsung Galaxy Buds2 Pro true wireless earbuds featuring Bluetooth 5.3, Touch Controls, Fast Charging, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300215.jpg,https://example.com/products/300215
