product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,ram,storage,display,camera,battery,operating_system,connectivity,features,description,purpose,image_url,product_url
100373,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,68000,78500,13,4.8,786,In Stock,ShopWise Store,1 Year,Black,16GB,512GB,FHD+ AMOLED,64MP,5000mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 16GB RAM, 512GB, 64MP Camera, 5000mAh, 5G","Apple iPhone 15 smartphone with FHD+ AMOLED, 16GB RAM, 512GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100373.jpg,https://example.com/products/100373
100374,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,171500,173000,1,4.2,23899,In Stock,ShopWise Store,1 Year,Purple,6GB,256GB,FHD+ AMOLED,64MP,4500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 6GB RAM, 256GB, 64MP Camera, 4500mAh, 5G","Apple iPhone 15 smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100374.jpg,https://example.com/products/100374
100375,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,47500,50000,5,4.7,12357,In Stock,ShopWise Store,1 Year,Blue,8GB,512GB,AMOLED 120Hz,108MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 8GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","Samsung Galaxy A55 smartphone with AMOLED 120Hz, 8GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100375.jpg,https://example.com/products/100375
100376,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,60000,67500,11,4.1,3366,In Stock,ShopWise Store,1 Year,Blue,6GB,256GB,LCD 120Hz,64MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 6GB RAM, 256GB, 64MP Camera, 5000mAh, 5G","OnePlus Nord CE4 smartphone with LCD 120Hz, 6GB RAM, 256GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100376.jpg,https://example.com/products/100376
100377,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,Galaxy S24+,54000,61500,12,4.2,18653,In Stock,ShopWise Store,1 Year,Purple,12GB,128GB,OLED 120Hz,108MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 5500mAh, 5G","Samsung Galaxy S24+ smartphone with OLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100377.jpg,https://example.com/products/100377
100378,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,OnePlus 12,36000,40500,11,4.7,7581,In Stock,ShopWise Store,1 Year,Purple,6GB,512GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","OnePlus OnePlus 12 smartphone with LCD 120Hz, 6GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100378.jpg,https://example.com/products/100378
100379,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,35500,40500,12,4.2,11237,In Stock,ShopWise Store,1 Year,Blue,16GB,256GB,LCD 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 16GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Xiaomi Redmi Note 13 smartphone with LCD 120Hz, 16GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100379.jpg,https://example.com/products/100379
100380,Apple iPhone 15 Plus,Electronics,Smartphone,Apple,iPhone 15 Plus,152000,155500,2,4.8,7553,In Stock,ShopWise Store,1 Year,Purple,6GB,512GB,LCD 120Hz,64MP,5500mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 6GB RAM, 512GB, 64MP Camera, 5500mAh, 5G","Apple iPhone 15 Plus smartphone with LCD 120Hz, 6GB RAM, 512GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100380.jpg,https://example.com/products/100380
100381,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,Galaxy S24+,40000,50500,21,4.4,5648,In Stock,ShopWise Store,1 Year,Green,8GB,512GB,OLED 120Hz,108MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 8GB RAM, 512GB, 108MP Camera, 5000mAh, 5G","Samsung Galaxy S24+ smartphone with OLED 120Hz, 8GB RAM, 512GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100381.jpg,https://example.com/products/100381
100382,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,22500,26000,13,4.2,21148,In Stock,ShopWise Store,1 Year,Green,16GB,512GB,FHD+ AMOLED,108MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 16GB RAM, 512GB, 108MP Camera, 5500mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 16GB RAM, 512GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100382.jpg,https://example.com/products/100382
100383,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,26000,37000,30,4.7,23131,In Stock,ShopWise Store,1 Year,Purple,12GB,256GB,OLED 120Hz,64MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 12GB RAM, 256GB, 64MP Camera, 5000mAh, 5G","OnePlus OnePlus 12R smartphone with OLED 120Hz, 12GB RAM, 256GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100383.jpg,https://example.com/products/100383
100384,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,36500,46000,21,4.5,9264,In Stock,ShopWise Store,1 Year,Blue,8GB,128GB,OLED 120Hz,64MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 8GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","OnePlus Nord CE4 smartphone with OLED 120Hz, 8GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100384.jpg,https://example.com/products/100384
100385,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,147000,149500,2,5.0,21790,In Stock,ShopWise Store,1 Year,Silver,16GB,512GB,AMOLED 120Hz,50MP,5500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with AMOLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100385.jpg,https://example.com/products/100385
100386,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,50500,57000,11,4.6,5669,In Stock,ShopWise Store,1 Year,White,12GB,256GB,OLED 120Hz,50MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 12GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","OnePlus OnePlus 12R smartphone with OLED 120Hz, 12GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100386.jpg,https://example.com/products/100386
100387,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,Galaxy S24+,118500,123000,4,4.4,18694,In Stock,ShopWise Store,1 Year,Green,6GB,256GB,FHD+ AMOLED,48MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 6GB RAM, 256GB, 48MP Camera, 4500mAh, 5G","Samsung Galaxy S24+ smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100387.jpg,https://example.com/products/100387
100388,Samsung Galaxy S24,Electronics,Smartphone,Samsung,Galaxy S24,63500,67500,6,4.0,900,In Stock,ShopWise Store,1 Year,Blue,12GB,128GB,LCD 120Hz,108MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 5500mAh, 5G","Samsung Galaxy S24 smartphone with LCD 120Hz, 12GB RAM, 128GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100388.jpg,https://example.com/products/100388
100389,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,36000,43000,16,4.7,5893,In Stock,ShopWise Store,1 Year,Green,16GB,128GB,OLED 120Hz,48MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with OLED 120Hz, 16GB RAM, 128GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100389.jpg,https://example.com/products/100389
100390,Apple iPhone 15,Electronics,Smartphone,Apple,iPhone 15,110000,119000,8,4.9,14146,In Stock,ShopWise Store,1 Year,White,8GB,128GB,AMOLED 120Hz,48MP,5000mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 8GB RAM, 128GB, 48MP Camera, 5000mAh, 5G","Apple iPhone 15 smartphone with AMOLED 120Hz, 8GB RAM, 128GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100390.jpg,https://example.com/products/100390
100391,Realme Narzo 70,Electronics,Smartphone,Realme,Narzo 70,47500,55000,14,5.0,19272,In Stock,ShopWise Store,1 Year,Purple,12GB,512GB,AMOLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","AMOLED 120Hz, 12GB RAM, 512GB, 108MP Camera, 4500mAh, 5G","Realme Narzo 70 smartphone with AMOLED 120Hz, 12GB RAM, 512GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100391.jpg,https://example.com/products/100391
100392,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,39500,40500,2,4.8,12623,In Stock,ShopWise Store,1 Year,Green,8GB,512GB,FHD+ AMOLED,50MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Realme Realme 13 smartphone with FHD+ AMOLED, 8GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100392.jpg,https://example.com/products/100392
100393,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,57500,67000,14,4.9,4708,In Stock,ShopWise Store,1 Year,Silver,8GB,512GB,LCD 120Hz,48MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100393.jpg,https://example.com/products/100393
100394,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,96000,102000,6,4.9,11847,In Stock,ShopWise Store,1 Year,White,8GB,256GB,FHD+ AMOLED,64MP,5500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 8GB RAM, 256GB, 64MP Camera, 5500mAh, 5G","Apple iPhone 16 Pro smartphone with FHD+ AMOLED, 8GB RAM, 256GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100394.jpg,https://example.com/products/100394
100395,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,53500,61000,12,4.8,13452,In Stock,ShopWise Store,1 Year,Purple,16GB,256GB,OLED 120Hz,50MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 16GB RAM, 256GB, 50MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with OLED 120Hz, 16GB RAM, 256GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100395.jpg,https://example.com/products/100395
100396,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,40500,48000,16,5.0,3709,In Stock,ShopWise Store,1 Year,Blue,16GB,512GB,OLED 120Hz,50MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with OLED 120Hz, 16GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100396.jpg,https://example.com/products/100396
100397,Apple iPhone 16 Pro,Electronics,Smartphone,Apple,iPhone 16 Pro,153500,158000,3,5.0,23253,In Stock,ShopWise Store,1 Year,White,6GB,256GB,FHD+ AMOLED,108MP,4500mAh,iOS,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 6GB RAM, 256GB, 108MP Camera, 4500mAh, 5G","Apple iPhone 16 Pro smartphone with FHD+ AMOLED, 6GB RAM, 256GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100397.jpg,https://example.com/products/100397
100398,Realme Realme 13,Electronics,Smartphone,Realme,Realme 13,28000,29500,5,4.0,8735,In Stock,ShopWise Store,1 Year,Blue,8GB,512GB,LCD 120Hz,50MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 8GB RAM, 512GB, 50MP Camera, 4500mAh, 5G","Realme Realme 13 smartphone with LCD 120Hz, 8GB RAM, 512GB, 50MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100398.jpg,https://example.com/products/100398
100399,Xiaomi Poco X6,Electronics,Smartphone,Xiaomi,Poco X6,40500,44000,8,5.0,11161,In Stock,ShopWise Store,1 Year,Blue,12GB,512GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G","Xiaomi Poco X6 smartphone with LCD 120Hz, 12GB RAM, 512GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100399.jpg,https://example.com/products/100399
100400,Xiaomi Redmi Note 13,Electronics,Smartphone,Xiaomi,Redmi Note 13,32500,40000,19,4.4,22350,In Stock,ShopWise Store,1 Year,White,12GB,256GB,FHD+ AMOLED,48MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G","Xiaomi Redmi Note 13 smartphone with FHD+ AMOLED, 12GB RAM, 256GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100400.jpg,https://example.com/products/100400
100401,Samsung Galaxy S24,Electronics,Smartphone,Samsung,Galaxy S24,46000,57000,19,4.3,6113,In Stock,ShopWise Store,1 Year,Silver,16GB,256GB,AMOLED 120Hz,108MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5500mAh, 5G","Samsung Galaxy S24 smartphone with AMOLED 120Hz, 16GB RAM, 256GB, 108MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100401.jpg,https://example.com/products/100401
100402,Xiaomi Poco X6,Electronics,Smartphone,Xiaomi,Poco X6,38500,42000,8,4.9,4700,In Stock,ShopWise Store,1 Year,Purple,12GB,256GB,LCD 120Hz,64MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 12GB RAM, 256GB, 64MP Camera, 5500mAh, 5G","Xiaomi Poco X6 smartphone with LCD 120Hz, 12GB RAM, 256GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100402.jpg,https://example.com/products/100402
100403,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,47500,57500,17,4.1,1129,In Stock,ShopWise Store,1 Year,White,12GB,128GB,OLED 120Hz,64MP,4500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 12GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with OLED 120Hz, 12GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100403.jpg,https://example.com/products/100403
100404,OnePlus OnePlus 12R,Electronics,Smartphone,OnePlus,OnePlus 12R,46000,47500,3,4.1,22848,In Stock,ShopWise Store,1 Year,Green,12GB,256GB,LCD 120Hz,50MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 256GB, 50MP Camera, 5000mAh, 5G","OnePlus OnePlus 12R smartphone with LCD 120Hz, 12GB RAM, 256GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100404.jpg,https://example.com/products/100404
100405,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,27500,28500,4,4.1,18455,In Stock,ShopWise Store,1 Year,Purple,12GB,128GB,AMOLED 120Hz,108MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 12GB RAM, 128GB, 108MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100405.jpg,https://example.com/products/100405
100406,Realme GT 6,Electronics,Smartphone,Realme,GT 6,47500,55500,14,4.3,1864,In Stock,ShopWise Store,1 Year,Black,8GB,256GB,FHD+ AMOLED,48MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 8GB RAM, 256GB, 48MP Camera, 5000mAh, 5G","Realme GT 6 smartphone with FHD+ AMOLED, 8GB RAM, 256GB, 48MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100406.jpg,https://example.com/products/100406
100407,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,100500,109000,8,5.0,18676,In Stock,ShopWise Store,1 Year,Blue,12GB,128GB,LCD 120Hz,48MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 12GB RAM, 128GB, 48MP Camera, 5500mAh, 5G","Samsung Galaxy A55 smartphone with LCD 120Hz, 12GB RAM, 128GB, 48MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100407.jpg,https://example.com/products/100407
100408,Realme GT 6,Electronics,Smartphone,Realme,GT 6,27500,38500,29,4.2,8192,In Stock,ShopWise Store,1 Year,White,8GB,128GB,LCD 120Hz,50MP,5500mAh,Android,"5G, WiFi 6, Bluetooth 5.3","LCD 120Hz, 8GB RAM, 128GB, 50MP Camera, 5500mAh, 5G","Realme GT 6 smartphone with LCD 120Hz, 8GB RAM, 128GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100408.jpg,https://example.com/products/100408
100409,Realme GT 6,Electronics,Smartphone,Realme,GT 6,14500,22500,36,4.7,16469,In Stock,ShopWise Store,1 Year,Purple,6GB,128GB,AMOLED 120Hz,50MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G","Realme GT 6 smartphone with AMOLED 120Hz, 6GB RAM, 128GB, 50MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100409.jpg,https://example.com/products/100409
100410,Realme Narzo 70,Electronics,Smartphone,Realme,Narzo 70,34500,37000,7,4.4,17104,In Stock,ShopWise Store,1 Year,Black,6GB,128GB,OLED 120Hz,108MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G","Realme Narzo 70 smartphone with OLED 120Hz, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100410.jpg,https://example.com/products/100410
100411,OnePlus OnePlus 12,Electronics,Smartphone,OnePlus,OnePlus 12,56000,64500,13,4.8,14498,In Stock,ShopWise Store,1 Year,Silver,6GB,128GB,FHD+ AMOLED,108MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","FHD+ AMOLED, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G","OnePlus OnePlus 12 smartphone with FHD+ AMOLED, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100411.jpg,https://example.com/products/100411
100412,Samsung Galaxy S24+,Electronics,Smartphone,Samsung,Galaxy S24+,38000,48500,22,4.1,23725,In Stock,ShopWise Store,1 Year,Purple,12GB,128GB,OLED 120Hz,64MP,5000mAh,Android,"5G, WiFi 6, Bluetooth 5.3","OLED 120Hz, 12GB RAM, 128GB, 64MP Camera, 5000mAh, 5G","Samsung Galaxy S24+ smartphone with OLED 120Hz, 12GB RAM, 128GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100412.jpg,https://example.com/products/100412
100413,Samsung Galaxy S24 Ultra,Electronics,Smartphone,Samsung,Galaxy S24 Ultra,89000,96000,7,4.2,5536,In Stock,ShopWise Store,1 Year,Blue,12GB,256GB,OLED 120Hz,64MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 12GB RAM, 256GB, 64MP Camera, 5500mAh, 5G","Samsung Galaxy S24 Ultra smartphone with OLED 120Hz, 12GB RAM, 256GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100413.jpg,https://example.com/products/100413
100414,OnePlus Nord 4,Electronics,Smartphone,OnePlus,Nord 4,50500,54500,7,4.5,11359,In Stock,ShopWise Store,1 Year,Green,6GB,128GB,AMOLED 120Hz,64MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","AMOLED 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G","OnePlus Nord 4 smartphone with AMOLED 120Hz, 6GB RAM, 128GB, 64MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100414.jpg,https://example.com/products/100414
100415,Xiaomi Redmi Note 14,Electronics,Smartphone,Xiaomi,Redmi Note 14,33500,39000,14,4.7,22852,In Stock,ShopWise Store,1 Year,Silver,8GB,128GB,LCD 120Hz,64MP,5000mAh,Android,"5G, WiFi 7, Bluetooth 5.4","LCD 120Hz, 8GB RAM, 128GB, 64MP Camera, 5000mAh, 5G","Xiaomi Redmi Note 14 smartphone with LCD 120Hz, 8GB RAM, 128GB, 64MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100415.jpg,https://example.com/products/100415
100416,Realme Narzo 70,Electronics,Smartphone,Realme,Narzo 70,37500,46000,18,4.9,7494,In Stock,ShopWise Store,1 Year,White,8GB,512GB,FHD+ AMOLED,48MP,4500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G","Realme Narzo 70 smartphone with FHD+ AMOLED, 8GB RAM, 512GB, 48MP Camera, 4500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100416.jpg,https://example.com/products/100416
100417,OnePlus Nord CE4,Electronics,Smartphone,OnePlus,Nord CE4,69500,76000,9,4.7,19529,In Stock,ShopWise Store,1 Year,Blue,16GB,512GB,OLED 120Hz,64MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","OLED 120Hz, 16GB RAM, 512GB, 64MP Camera, 5500mAh, 5G","OnePlus Nord CE4 smartphone with OLED 120Hz, 16GB RAM, 512GB, 64MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100417.jpg,https://example.com/products/100417
100418,Apple iPhone 15 Plus,Electronics,Smartphone,Apple,iPhone 15 Plus,162500,165500,2,4.3,22855,In Stock,ShopWise Store,1 Year,Black,6GB,128GB,FHD+ AMOLED,108MP,5000mAh,iOS,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G","Apple iPhone 15 Plus smartphone with FHD+ AMOLED, 6GB RAM, 128GB, 108MP Camera, 5000mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100418.jpg,https://example.com/products/100418
100419,Samsung Galaxy A55,Electronics,Smartphone,Samsung,Galaxy A55,68000,77500,12,4.7,23834,In Stock,ShopWise Store,1 Year,Purple,16GB,512GB,FHD+ AMOLED,50MP,5500mAh,Android,"5G, WiFi 7, Bluetooth 5.4","FHD+ AMOLED, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G","Samsung Galaxy A55 smartphone with FHD+ AMOLED, 16GB RAM, 512GB, 50MP Camera, 5500mAh, 5G. Suitable for photography, gaming and daily use.","Photography, Gaming, Daily Use",https://example.com/images/smartphones/100419.jpg,https://example.com/products/100419
