product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url
500187,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,1899,2199,14,4.5,8404,In Stock,ShopWise Fashion,No Warranty,Maroon,XXL,Relaxed Fit,Cotton Blend,Full Sleeve,Collar Neck,Solid,Travel,Daily Wear,Machine Wash,"Cotton Blend, Relaxed Fit, Solid, Machine Wash",Van Heusen Formal Shirt for men made from Cotton Blend. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500187.jpg,https://example.com/products/500187
500188,Adidas 3-Stripes Polo,Fashion,Polo T-Shirt,Adidas,1399,2199,36,4.1,9144,In Stock,ShopWise Fashion,No Warranty,Navy,XXL,Relaxed Fit,Polyester,Full Sleeve,Round Neck,Printed,Party,Workout,Machine Wash,"Polyester, Relaxed Fit, Printed, Machine Wash",Adidas 3-Stripes Polo for men made from Polyester. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500188.jpg,https://example.com/products/500188
500189,Peter England Cotton Shirt,Fashion,Shirt,Peter England,3599,4399,18,4.3,5072,In Stock,ShopWise Fashion,No Warranty,Navy,L,Regular Fit,Polyester,Half Sleeve,Collar Neck,Striped,Gym,College,Machine Wash,"Polyester, Regular Fit, Striped, Machine Wash",Peter England Cotton Shirt for men made from Polyester. Suitable for gym wear with a comfortable regular fit.,https://example.com/images/mens/500189.jpg,https://example.com/products/500189
500190,Peter England Checked Shirt,Fashion,Shirt,Peter England,2099,2899,28,4.6,1904,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Oversized Fit,Polyester,Half Sleeve,Collar Neck,Striped,Casual,College,Machine Wash,"Polyester, Oversized Fit, Striped, Machine Wash",Peter England Checked Shirt for men made from Polyester. Suitable for casual wear with a comfortable oversized fit.,https://example.com/images/mens/500190.jpg,https://example.com/products/500190
500191,Nike Sports Polo,Fashion,Polo T-Shirt,Nike,1099,1499,27,4.7,11293,In Stock,ShopWise Fashion,No Warranty,White,M,Oversized Fit,Linen,Full Sleeve,Round Neck,Printed,Gym,Travel,Machine Wash,"Linen, Oversized Fit, Printed, Machine Wash",Nike Sports Polo for men made from Linen. Suitable for gym wear with a comfortable oversized fit.,https://example.com/images/mens/500191.jpg,https://example.com/products/500191
500192,Puma Active Polo,Fashion,Polo T-Shirt,Puma,2499,3499,29,4.1,5314,In Stock,ShopWise Fashion,No Warranty,Grey,L,Relaxed Fit,Dry-Fit Fabric,Half Sleeve,Round Neck,Striped,Office,Travel,Machine Wash,"Dry-Fit Fabric, Relaxed Fit, Striped, Machine Wash",Puma Active Polo for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500192.jpg,https://example.com/products/500192
500193,Zara Linen Shirt,Fashion,Shirt,Zara,3699,4199,12,4.3,6127,In Stock,ShopWise Fashion,No Warranty,Blue,S,Slim Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Striped,Casual,College,Machine Wash,"Dry-Fit Fabric, Slim Fit, Striped, Machine Wash",Zara Linen Shirt for men made from Dry-Fit Fabric. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500193.jpg,https://example.com/products/500193
500194,H&M Oversized Tee,Fashion,T-Shirt,H&M,1299,2299,43,4.0,14660,In Stock,ShopWise Fashion,No Warranty,Olive,XXL,Relaxed Fit,Dry-Fit Fabric,Half Sleeve,Round Neck,Solid,Party,Workout,Machine Wash,"Dry-Fit Fabric, Relaxed Fit, Solid, Machine Wash",H&M Oversized Tee for men made from Dry-Fit Fabric. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500194.jpg,https://example.com/products/500194
500195,H&M Cotton Shirt,Fashion,Shirt,H&M,2199,2499,12,4.6,10074,In Stock,ShopWise Fashion,No Warranty,Green,M,Oversized Fit,Linen,Half Sleeve,Collar Neck,Striped,Party,Travel,Machine Wash,"Linen, Oversized Fit, Striped, Machine Wash",H&M Cotton Shirt for men made from Linen. Suitable for party wear with a comfortable oversized fit.,https://example.com/images/mens/500195.jpg,https://example.com/products/500195
500196,H&M Cotton Shirt,Fashion,Shirt,H&M,1399,2399,42,4.2,12967,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Oversized Fit,Cotton Blend,Full Sleeve,Collar Neck,Striped,Office,Workout,Machine Wash,"Cotton Blend, Oversized Fit, Striped, Machine Wash",H&M Cotton Shirt for men made from Cotton Blend. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500196.jpg,https://example.com/products/500196
500197,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,2499,3499,29,4.3,8210,In Stock,ShopWise Fashion,No Warranty,Olive,XXL,Oversized Fit,Dry-Fit Fabric,Full Sleeve,Collar Neck,Solid,Travel,Workout,Machine Wash,"Dry-Fit Fabric, Oversized Fit, Solid, Machine Wash",Van Heusen Formal Shirt for men made from Dry-Fit Fabric. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500197.jpg,https://example.com/products/500197
500198,US Polo Solid Polo,Fashion,Polo T-Shirt,US Polo,1799,2699,33,4.1,8732,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Oversized Fit,Polyester,Full Sleeve,Round Neck,Printed,Office,Office,Machine Wash,"Polyester, Oversized Fit, Printed, Machine Wash",US Polo Solid Polo for men made from Polyester. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500198.jpg,https://example.com/products/500198
500199,Levi's Logo Tee,Fashion,T-Shirt,Levi's,999,1199,17,4.7,3268,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Slim Fit,Polyester,Half Sleeve,Round Neck,Solid,Party,Daily Wear,Machine Wash,"Polyester, Slim Fit, Solid, Machine Wash",Levi's Logo Tee for men made from Polyester. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500199.jpg,https://example.com/products/500199
500200,Zara Regular Tee,Fashion,T-Shirt,Zara,2099,3099,32,4.8,3077,In Stock,ShopWise Fashion,No Warranty,Olive,M,Oversized Fit,Linen,Half Sleeve,Round Neck,Printed,Travel,Workout,Machine Wash,"Linen, Oversized Fit, Printed, Machine Wash",Zara Regular Tee for men made from Linen. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500200.jpg,https://example.com/products/500200
